BLOCKFACE_ID,street_name,supervisor_district,pm_district_id,meter_count,min_street_num,max_street_num,on_offstreet_majority,cap_color_majority,meter_type_majority,on_street_prop,off_street_prop,is_offstreet,citation_count,citation_rate_per_meter,log_rate
444152,GRANT AVE,3,12.0,11,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
445001,GREEN ST,3,12.0,14,69.0,95.0,ON,Grey,SS,1.0,0.0,0,14,1.0,0.6931471805599453
445002,GREEN ST,3,12.0,13,72.0,96.0,ON,Grey,SS,1.0,0.0,0,10,0.7692307692307693,0.570544858467613
445011,GREEN ST,3,12.0,11,101.0,133.0,ON,Grey,SS,1.0,0.0,0,98,8.909090909090908,2.2934526094307732
445012,GREEN ST,3,12.0,15,102.0,140.0,ON,Grey,SS,1.0,0.0,0,81,5.4,1.8562979903656263
445021,GREEN ST,3,45.0,5,201.0,209.0,ON,Grey,SS,1.0,0.0,0,72,14.4,2.7343675094195836
445022,GREEN ST,3,45.0,5,202.0,210.0,ON,Grey,SS,1.0,0.0,0,72,14.4,2.7343675094195836
445051,GREEN ST,3,12.0,12,501.0,531.0,ON,Grey,MS,1.0,0.0,0,14,1.1666666666666667,0.7731898882334818
445052,GREEN ST,3,12.0,19,502.0,548.0,ON,Grey,MS,1.0,0.0,0,22,1.1578947368421053,0.7691330875378674
445061,GREEN ST,3,12.0,11,603.0,643.0,ON,Black,SS,1.0,0.0,0,12,1.0909090909090908,0.7375989431307791
445062,GREEN ST,3,12.0,14,602.0,640.0,ON,Grey,SS,1.0,0.0,0,12,0.8571428571428571,0.6190392084062234
445131,GREEN ST,3,15.0,3,,,ON,Yellow,SS,1.0,0.0,0,0,0.0,0.0
445132,GREEN ST,3,15.0,3,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
445141,GREEN ST,3,15.0,3,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
445142,GREEN ST,3,15.0,2,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
446001,GROVE ST,6,3.0,12,7.0,37.0,ON,Yellow,MS,1.0,0.0,0,67,5.583333333333333,1.8845412026790211
446002,GROVE ST,5,3.0,10,10.0,40.0,ON,Grey,MS,1.0,0.0,0,51,5.1,1.8082887711792655
446003,GROVE ST,6,3.0,16,49.0,79.0,ON,Grey,MS,1.0,0.0,0,9,0.5625,0.44628710262841953
446004,GROVE ST,5,3.0,20,56.0,98.0,ON,Grey,MS,1.0,0.0,0,10,0.5,0.4054651081081644
446011,GROVE ST,5,3.0,4,113.0,127.0,ON,Grey,MS,1.0,0.0,0,5,1.25,0.8109302162163288
446021,GROVE ST,5,3.0,10,205.0,231.0,ON,Grey,SS,1.0,0.0,0,5,0.5,0.4054651081081644
446022,GROVE ST,5,3.0,9,204.0,226.0,ON,Grey,SS,1.0,0.0,0,38,4.222222222222222,1.6529230243738393
446031,GROVE ST,5,3.0,16,303.0,345.0,ON,Grey,MS,1.0,0.0,0,79,4.9375,1.7812881693607596
446032,GROVE ST,5,3.0,12,302.0,336.0,ON,Grey,MS,1.0,0.0,0,55,4.583333333333333,1.7197859696029656
446131,GROVE ST,5,17.0,3,,,ON,Green,SS,1.0,0.0,0,0,0.0,0.0
446132,GROVE ST,5,17.0,4,,,ON,Green,SS,1.0,0.0,0,0,0.0,0.0
447011,GREENWICH ST,3,12.0,10,101.0,127.0,ON,Grey,SS,1.0,0.0,0,176,17.6,2.9231615807191558
447012,GREENWICH ST,3,12.0,19,104.0,146.0,ON,Black,MS,1.0,0.0,0,84,4.421052631578948,1.6902900090631954
447211,GREENWICH ST,2,7.0,4,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
447212,GREENWICH ST,2,7.0,6,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
447221,GREENWICH ST,2,7.0,4,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
460021,HALLECK ST,3,1.0,9,201.0,219.0,ON,Black,SS,1.0,0.0,0,39,4.333333333333333,1.6739764335716716
461001,HARRINGTON ST,11,35.0,5,3.0,13.0,ON,Grey,SS,1.0,0.0,0,76,15.2,2.785011242238338
461002,HARRINGTON ST,11,35.0,4,2.0,8.0,ON,Grey,SS,1.0,0.0,0,66,16.5,2.8622008809294686
462002,HAIGHT ST,6,16.0,10,50.0,68.0,ON,Grey,MS,1.0,0.0,0,1,0.1,0.09531017980432487
462011,HAIGHT ST,8,16.0,13,101.0,135.0,ON,Grey,MS,1.0,0.0,0,33,2.5384615384615383,1.2636920390275583
462012,HAIGHT ST,5,16.0,18,102.0,138.0,ON,Grey,MS,1.0,0.0,0,24,1.3333333333333333,0.8472978603872036
462021,HAIGHT ST,8,16.0,20,201.0,239.0,ON,Grey,MS,1.0,0.0,0,79,3.95,1.599387576580599
462041,HAIGHT ST,5,39.0,12,403.0,431.0,ON,Grey,SS,1.0,0.0,0,286,23.833333333333332,3.2121868367174042
462042,HAIGHT ST,5,39.0,14,404.0,438.0,ON,Grey,SS,1.0,0.0,0,282,20.142857142857142,3.0513021247088017
462051,HAIGHT ST,5,39.0,20,507.0,555.0,ON,Grey,SS,1.0,0.0,0,183,9.15,2.3174737054877963
462052,HAIGHT ST,5,39.0,11,516.0,540.0,ON,Grey,SS,1.0,0.0,0,75,6.818181818181818,2.056452023455137
462131,HAIGHT ST,5,23.0,15,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
462132,HAIGHT ST,5,23.0,19,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
462141,HAIGHT ST,5,23.0,16,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
462142,HAIGHT ST,5,23.0,15,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
462151,HAIGHT ST,5,23.0,19,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
462152,HAIGHT ST,5,23.0,15,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
462161,HAIGHT ST,5,23.0,19,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
462162,HAIGHT ST,5,23.0,19,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
462171,HAIGHT ST,5,23.0,13,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
462172,HAIGHT ST,5,23.0,11,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
462181,HAIGHT ST,5,23.0,17,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
462182,HAIGHT ST,5,23.0,16,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
463001,HAWTHORNE ST,6,1.0,31,1.0,81.0,ON,Black,SS,1.0,0.0,0,102,3.2903225806451615,1.4563619237366077
463002,HAWTHORNE ST,6,1.0,21,2.0,50.0,ON,Grey,SS,1.0,0.0,0,93,4.428571428571429,1.6916760106710724
463011,HAWTHORNE ST,6,2.0,21,101.0,151.0,ON,Grey,SS,1.0,0.0,0,51,2.4285714285714284,1.2321436812926323
463012,HAWTHORNE ST,6,2.0,20,104.0,164.0,ON,Grey,SS,1.0,0.0,0,54,2.7,1.308332819650179
464001,HAYES ST,6,3.0,8,11.0,33.0,ON,Grey,MS,1.0,0.0,0,13,1.625,0.965080896043587
464011,HAYES ST,6,3.0,16,103.0,141.0,ON,Grey,MS,1.0,0.0,0,13,0.8125,0.5947071077466928
464031,HAYES ST,5,3.0,16,303.0,339.0,ON,Grey,SS,1.0,0.0,0,135,8.4375,2.244691114575143
464032,HAYES ST,5,3.0,21,302.0,350.0,ON,Grey,SS,1.0,0.0,0,163,7.761904761904762,2.170413319885563
464041,HAYES ST,5,3.0,12,407.0,433.0,ON,Grey,SS,1.0,0.0,0,13,1.0833333333333333,0.7339691750802004
464042,HAYES ST,5,3.0,15,400.0,438.0,ON,Grey,SS,1.0,0.0,0,63,4.2,1.6486586255873816
464051,HAYES ST,5,3.0,14,503.0,535.0,ON,Grey,SS,1.0,0.0,0,97,6.928571428571429,2.0704728716970755
464052,HAYES ST,5,3.0,16,504.0,534.0,ON,Grey,SS,1.0,0.0,0,96,6.0,1.9459101490553132
464122,HAYES ST,5,17.0,3,,,ON,Green,SS,1.0,0.0,0,0,0.0,0.0
464131,HAYES ST,5,17.0,4,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
465001,HEMLOCK ST,3,15.0,13,3.0,45.0,ON,Grey,SS,1.0,0.0,0,94,7.230769230769231,2.1078794770003695
465011,HEMLOCK ST,3,15.0,14,101.0,137.0,ON,Grey,SS,1.0,0.0,0,105,7.5,2.1400661634962708
466002,HARTFORD ST,8,16.0,3,48.0,52.0,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
466012,HARTFORD ST,8,16.0,2,102.0,104.0,ON,Grey,SS,1.0,0.0,0,19,9.5,2.3513752571634776
467001,HICKORY ST,6,3.0,12,5.0,31.0,ON,Grey,MS,1.0,0.0,0,15,1.25,0.8109302162163288
467011,HICKORY ST,5,3.0,14,103.0,135.0,ON,Green,SS,1.0,0.0,0,14,1.0,0.6931471805599453
467021,HICKORY ST,5,3.0,9,211.0,233.0,ON,Grey,MS,1.0,0.0,0,1,0.1111111111111111,0.1053605156578263
468002,HILLWAY AVE,8,24.0,10,48.0,66.0,ON,Grey,SS,1.0,0.0,0,62,6.2,1.9740810260220096
469151,HOLLOWAY AVE,7,37.0,6,,,ON,Green,SS,1.0,0.0,0,0,0.0,0.0
469152,HOLLOWAY AVE,7,37.0,8,,,ON,Green,SS,1.0,0.0,0,0,0.0,0.0
469162,HOLLOWAY AVE,7,37.0,19,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
469172,HOLLOWAY AVE,7,37.0,29,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
470001,HOWARD ST,6,1.0,10,53.0,75.0,ON,Grey,SS,1.0,0.0,0,12,1.2,0.7884573603642702
470002,HOWARD ST,6,1.0,11,52.0,76.0,ON,Grey,SS,1.0,0.0,0,15,1.3636363636363635,0.8602012652231115
470011,HOWARD ST,6,1.0,15,101.0,137.0,ON,Black,MS,1.0,0.0,0,30,2.0,1.0986122886681098
470012,HOWARD ST,6,1.0,12,102.0,124.0,ON,Grey,SS,1.0,0.0,0,29,2.4166666666666665,1.2286654169163074
470022,HOWARD ST,6,1.0,1,200.0,200.0,ON,Yellow,MS,1.0,0.0,0,0,0.0,0.0
470031,HOWARD ST,6,1.0,10,305.0,323.0,ON,Grey,SS,1.0,0.0,0,8,0.8,0.5877866649021191
470032,HOWARD ST,6,1.0,8,302.0,322.0,ON,Yellow,SS,1.0,0.0,0,43,5.375,1.8523840910444898
470041,HOWARD ST,6,1.0,22,403.0,451.0,ON,Black,SS,1.0,0.0,0,66,3.0,1.3862943611198906
470042,HOWARD ST,6,1.0,4,418.0,424.0,ON,Red,SS,1.0,0.0,0,4,1.0,0.6931471805599453
470051,HOWARD ST,6,1.0,37,505.0,593.0,ON,Grey,SS,1.0,0.0,0,271,7.324324324324325,2.11918187032935
470052,HOWARD ST,6,1.0,23,504.0,586.0,ON,Grey,SS,1.0,0.0,0,273,11.869565217391305,2.554865238394911
470061,HOWARD ST,6,1.0,16,603.0,639.0,ON,Grey,SS,1.0,0.0,0,58,3.625,1.5314763709643886
470062,HOWARD ST,6,1.0,18,612.0,632.0,ON,Black,MS,1.0,0.0,0,5,0.2777777777777778,0.245122458032985
470063,HOWARD ST,6,1.0,14,655.0,693.0,ON,Grey,SS,1.0,0.0,0,59,4.214285714285714,1.6514021115331325
470064,HOWARD ST,6,1.0,25,634.0,664.0,ON,Black,MS,1.0,0.0,0,69,2.76,1.324418957401803
470081,HOWARD ST,6,1.0,34,805.0,895.0,ON,Grey,SS,1.0,0.0,0,212,6.235294117647059,1.9789710113162013
470082,HOWARD ST,6,1.0,13,810.0,842.0,ON,Grey,MS,1.0,0.0,0,76,5.846153846153846,1.9236870122706031
470091,HOWARD ST,6,14.0,24,901.0,995.0,ON,Grey,SS,1.0,0.0,0,307,12.791666666666666,2.624064545029117
470092,HOWARD ST,6,14.0,16,906.0,982.0,ON,Grey,SS,1.0,0.0,0,236,14.75,2.7568403652716422
470101,HOWARD ST,6,14.0,25,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
470102,HOWARD ST,6,14.0,11,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
470111,HOWARD ST,6,14.0,22,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
470112,HOWARD ST,6,14.0,19,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
470121,HOWARD ST,6,14.0,26,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
470122,HOWARD ST,6,14.0,4,,,ON,Yellow,SS,1.0,0.0,0,0,0.0,0.0
470131,HOWARD ST,6,14.0,15,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
470132,HOWARD ST,6,14.0,6,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
470141,HOWARD ST,6,14.0,15,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
470142,HOWARD ST,6,14.0,5,,,ON,Yellow,SS,1.0,0.0,0,0,0.0,0.0
470151,HOWARD ST,6,14.0,22,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
470152,HOWARD ST,6,14.0,18,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
470161,HOWARD ST,6,14.0,23,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
470162,HOWARD ST,6,14.0,11,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
471001,HARRISON ST,6,2.0,6,11.0,21.0,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
471002,HARRISON ST,6,2.0,12,4.0,34.0,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
471012,HARRISON ST,6,2.0,12,104.0,128.0,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
471022,HARRISON ST,6,2.0,10,206.0,226.0,ON,Grey,MS,1.0,0.0,0,44,4.4,1.6863989535702288
471042,HARRISON ST,6,2.0,9,406.0,426.0,ON,Grey,SS,1.0,0.0,0,2,0.2222222222222222,0.20067069546215116
471051,HARRISON ST,6,2.0,11,505.0,537.0,ON,Grey,SS,1.0,0.0,0,30,2.727272727272727,1.3156767939059373
471052,HARRISON ST,6,2.0,13,530.0,598.0,ON,Grey,SS,1.0,0.0,0,95,7.3076923076923075,2.1171818696626827
471061,HARRISON ST,6,2.0,40,603.0,691.0,ON,Grey,SS,1.0,0.0,0,401,10.025,2.4001654213329098
471062,HARRISON ST,6,2.0,9,610.0,638.0,ON,Grey,SS,1.0,0.0,0,33,3.6666666666666665,1.5404450409471488
471064,HARRISON ST,6,2.0,13,646.0,680.0,ON,Grey,SS,1.0,0.0,0,180,13.846153846153847,2.697740831443349
471071,HARRISON ST,6,2.0,27,709.0,777.0,ON,Grey,SS,1.0,0.0,0,202,7.481481481481482,2.1378851375499104
471072,HARRISON ST,6,2.0,12,710.0,732.0,ON,Grey,SS,1.0,0.0,0,92,7.666666666666667,2.1594842493533726
471074,HARRISON ST,6,2.0,13,734.0,778.0,ON,Grey,SS,1.0,0.0,0,108,8.307692307692308,2.2308411881352046
471081,HARRISON ST,6,2.0,31,801.0,869.0,ON,Grey,SS,1.0,0.0,0,134,4.32258064516129,1.6719582694154342
471082,HARRISON ST,6,2.0,24,812.0,874.0,ON,Grey,SS,1.0,0.0,0,75,3.125,1.4170660197866443
471101,HARRISON ST,6,14.0,34,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
471102,HARRISON ST,6,14.0,29,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
471111,HARRISON ST,6,14.0,26,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
471112,HARRISON ST,6,14.0,18,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
471121,HARRISON ST,6,14.0,19,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
471122,HARRISON ST,6,14.0,17,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
471131,HARRISON ST,6,14.0,8,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
471132,HARRISON ST,6,14.0,13,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
471141,HARRISON ST,6,14.0,17,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
471142,HARRISON ST,6,14.0,13,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
471151,HARRISON ST,6,14.0,11,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
471152,HARRISON ST,6,14.0,21,,,ON,Black,MS,1.0,0.0,0,0,0.0,0.0
471162,HARRISON ST,6,14.0,3,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
471271,HARRISON ST,9,29.0,3,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
471281,HARRISON ST,9,29.0,2,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
472001,HYDE ST,5,3.0,5,3.0,9.0,ON,Yellow,SS,1.0,0.0,0,1,0.2,0.18232155679395465
472002,HYDE ST,5,3.0,2,10.0,12.0,ON,Yellow,SS,1.0,0.0,0,0,0.0,0.0
472003,HYDE ST,5,3.0,9,29.0,45.0,ON,Grey,SS,1.0,0.0,0,1,0.1111111111111111,0.1053605156578263
472005,HYDE ST,5,3.0,6,71.0,83.0,ON,Grey,SS,1.0,0.0,0,1,0.16666666666666666,0.15415067982725827
472006,HYDE ST,5,3.0,32,20.0,92.0,ON,Black,MS,1.0,0.0,0,9,0.28125,0.24783616390458127
472011,HYDE ST,5,3.0,8,105.0,129.0,ON,Grey,SS,1.0,0.0,0,19,2.375,1.2163953243244932
472012,HYDE ST,5,3.0,10,106.0,130.0,ON,Grey,SS,1.0,0.0,0,19,1.9,1.0647107369924282
472021,HYDE ST,5,3.0,9,209.0,227.0,ON,Grey,SS,1.0,0.0,0,19,2.111111111111111,1.1349799328389845
472022,HYDE ST,5,3.0,8,210.0,228.0,ON,Grey,SS,1.0,0.0,0,15,1.875,1.0560526742493137
472031,HYDE ST,5,15.0,18,303.0,343.0,ON,Grey,SS,1.0,0.0,0,67,3.7222222222222223,1.5522794985941517
472032,HYDE ST,5,15.0,9,304.0,328.0,ON,Grey,SS,1.0,0.0,0,63,7.0,2.0794415416798357
472041,HYDE ST,5,15.0,9,403.0,423.0,ON,Grey,SS,1.0,0.0,0,120,13.333333333333334,2.662587827025453
472042,HYDE ST,5,15.0,9,406.0,426.0,ON,Grey,SS,1.0,0.0,0,98,10.88888888888889,2.4756042571256867
472051,HYDE ST,5,15.0,12,503.0,525.0,ON,Grey,SS,1.0,0.0,0,210,17.5,2.917770732084279
472052,HYDE ST,5,15.0,9,504.0,524.0,ON,Grey,SS,1.0,0.0,0,182,20.22222222222222,3.0550488507104103
472061,HYDE ST,3,15.0,10,603.0,627.0,ON,Grey,SS,1.0,0.0,0,155,15.5,2.803360380906535
472062,HYDE ST,3,15.0,12,606.0,628.0,ON,Grey,SS,1.0,0.0,0,144,12.0,2.5649493574615367
472081,HYDE ST,3,15.0,9,803.0,829.0,ON,Grey,SS,1.0,0.0,0,189,21.0,3.091042453358316
472082,HYDE ST,3,15.0,12,802.0,830.0,ON,Grey,SS,1.0,0.0,0,206,17.166666666666668,2.899588413001089
472091,HYDE ST,3,15.0,11,907.0,927.0,ON,Black,SS,1.0,0.0,0,64,5.818181818181818,1.91959284073794
472101,HYDE ST,3,15.0,6,,,ON,Yellow,SS,1.0,0.0,0,0,0.0,0.0
472102,HYDE ST,3,15.0,12,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
472281,HYDE ST,2,6.0,6,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
473002,HOFF ST,9,4.0,18,2.0,52.0,ON,Grey,SS,1.0,0.0,0,185,10.277777777777779,2.4228342211456226
474001,HENRY ADAMS ST,6,42.0,12,3.0,29.0,ON,Grey,SS,1.0,0.0,0,171,14.25,2.7245795030534206
474011,HENRY ADAMS ST,6,42.0,15,103.0,137.0,ON,Grey,SS,1.0,0.0,0,331,22.066666666666666,3.138388573955514
474012,HENRY ADAMS ST,6,42.0,17,102.0,138.0,ON,Grey,SS,1.0,0.0,0,342,20.11764705882353,3.050109044432063
475001,HERMANN ST,8,16.0,3,5.0,9.0,ON,Grey,SS,1.0,0.0,0,4,1.3333333333333333,0.8472978603872036
475002,HERMANN ST,8,16.0,4,4.0,10.0,ON,Grey,SS,1.0,0.0,0,7,1.75,1.0116009116784799
476001,HILL ST,9,4.0,2,3.0,5.0,ON,Grey,SS,1.0,0.0,0,8,4.0,1.6094379124341003
476002,HILL ST,9,4.0,3,2.0,6.0,ON,Grey,SS,1.0,0.0,0,28,9.333333333333334,2.3353749158170367
490061,IRVING ST,7,24.0,10,603.0,623.0,ON,Grey,SS,1.0,0.0,0,85,8.5,2.2512917986064953
490062,IRVING ST,7,24.0,9,606.0,626.0,ON,Grey,SS,1.0,0.0,0,86,9.555555555555555,2.3566523142643216
490071,IRVING ST,7,24.0,7,709.0,723.0,ON,Grey,SS,1.0,0.0,0,2,0.2857142857142857,0.2513144282809061
490072,IRVING ST,7,24.0,8,702.0,718.0,ON,Yellow,SS,1.0,0.0,0,7,0.875,0.6286086594223741
490081,IRVING ST,7,24.0,19,801.0,837.0,ON,Grey,SS,1.0,0.0,0,164,8.631578947368421,2.2650471736749807
490082,IRVING ST,7,24.0,11,802.0,826.0,ON,Grey,SS,1.0,0.0,0,128,11.636363636363637,2.5365786603323213
490091,IRVING ST,7,24.0,18,901.0,941.0,ON,Grey,SS,1.0,0.0,0,155,8.61111111111111,2.2629198366016143
490092,IRVING ST,7,24.0,11,902.0,926.0,ON,Grey,SS,1.0,0.0,0,107,9.727272727272727,2.372789351667294
490101,IRVING ST,7,24.0,13,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
490102,IRVING ST,7,24.0,10,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
490141,IRVING ST,7,24.0,8,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
490142,IRVING ST,7,24.0,15,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
490151,IRVING ST,7,24.0,9,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
490152,IRVING ST,7,24.0,5,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
490161,IRVING ST,7,24.0,10,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
490162,IRVING ST,7,24.0,10,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
490172,IRVING ST,7,24.0,7,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
490181,IRVING ST,4,24.0,13,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
490182,IRVING ST,4,24.0,8,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
490191,IRVING ST,4,24.0,19,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
490192,IRVING ST,4,24.0,11,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
490201,IRVING ST,4,24.0,17,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
490202,IRVING ST,4,24.0,9,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
490211,IRVING ST,4,24.0,19,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
490212,IRVING ST,4,24.0,9,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
490221,IRVING ST,4,24.0,19,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
490222,IRVING ST,4,24.0,10,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
490231,IRVING ST,4,24.0,19,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
490232,IRVING ST,4,24.0,10,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
490241,IRVING ST,4,24.0,20,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
490242,IRVING ST,4,24.0,7,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
490251,IRVING ST,4,24.0,12,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
490252,IRVING ST,4,24.0,10,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
491061,INDIANA ST,10,44.0,7,625.0,639.0,ON,Grey,MS,1.0,0.0,0,5,0.7142857142857143,0.538996500732687
491062,INDIANA ST,10,44.0,13,604.0,634.0,ON,Grey,MS,1.0,0.0,0,12,0.9230769230769231,0.653926467406664
491082,INDIANA ST,10,44.0,12,806.0,840.0,ON,Grey,MS,1.0,0.0,0,7,0.5833333333333334,0.4595323293784402
491092,INDIANA ST,10,44.0,13,902.0,938.0,ON,Grey,MS,1.0,0.0,0,33,2.5384615384615383,1.2636920390275583
491101,INDIANA ST,10,44.0,21,,,ON,Grey,MS,1.0,0.0,0,0,0.0,0.0
491102,INDIANA ST,10,44.0,43,,,ON,Grey,MS,1.0,0.0,0,0,0.0,0.0
491111,INDIANA ST,10,44.0,7,,,ON,Grey,MS,1.0,0.0,0,0,0.0,0.0
491112,INDIANA ST,10,44.0,31,,,ON,Grey,MS,1.0,0.0,0,0,0.0,0.0
491151,INDIANA ST,10,44.0,14,,,ON,Grey,MS,1.0,0.0,0,0,0.0,0.0
492071,IOWA ST,10,44.0,22,715.0,757.0,ON,Grey,MS,1.0,0.0,0,10,0.45454545454545453,0.37469344944141064
492072,IOWA ST,10,44.0,8,772.0,786.0,ON,Grey,MS,1.0,0.0,0,0,0.0,0.0
492081,IOWA ST,10,44.0,24,801.0,853.0,ON,Grey,MS,1.0,0.0,0,25,1.0416666666666667,0.713766467762681
492082,IOWA ST,10,44.0,12,802.0,824.0,ON,Grey,MS,1.0,0.0,0,9,0.75,0.5596157879354227
492091,IOWA ST,10,44.0,39,903.0,979.0,ON,Grey,MS,1.0,0.0,0,0,0.0,0.0
492101,IOWA ST,10,44.0,31,,,ON,Grey,MS,1.0,0.0,0,0,0.0,0.0
493131,ILLINOIS ST,10,44.0,17,,,ON,Grey,MS,1.0,0.0,0,0,0.0,0.0
493132,ILLINOIS ST,10,44.0,10,,,ON,Grey,MS,1.0,0.0,0,0,0.0,0.0
494001,ITALY AVE,11,35.0,2,3.0,5.0,ON,Grey,SS,1.0,0.0,0,3,1.5,0.9162907318741551
494002,ITALY AVE,11,35.0,3,2.0,6.0,ON,Grey,SS,1.0,0.0,0,4,1.3333333333333333,0.8472978603872036
500001,JACKSON ST,3,1.0,9,75.0,97.0,ON,Grey,SS,1.0,0.0,0,46,5.111111111111111,1.8101086078962514
500002,JACKSON ST,3,1.0,9,70.0,96.0,ON,Grey,SS,1.0,0.0,0,42,4.666666666666667,1.7346010553881064
500011,JACKSON ST,3,1.0,10,101.0,119.0,ON,Yellow,SS,1.0,0.0,0,123,12.3,2.5877640352277083
500012,JACKSON ST,3,1.0,12,102.0,124.0,ON,Grey,SS,1.0,0.0,0,132,11.0,2.4849066497880004
500021,JACKSON ST,3,1.0,10,203.0,227.0,ON,Grey,SS,1.0,0.0,0,131,13.1,2.6461747973841225
500022,JACKSON ST,3,1.0,12,204.0,230.0,ON,Grey,SS,1.0,0.0,0,105,8.75,2.277267285009756
500032,JACKSON ST,3,1.0,11,300.0,336.0,ON,Grey,MS,1.0,0.0,0,62,5.636363636363637,1.8925641683500207
500041,JACKSON ST,3,1.0,16,403.0,433.0,ON,Grey,MS,1.0,0.0,0,63,3.9375,1.5968591302272404
500042,JACKSON ST,3,1.0,17,402.0,438.0,ON,Grey,MS,1.0,0.0,0,105,6.176470588235294,1.9708077006770406
500051,JACKSON ST,3,1.0,6,503.0,515.0,ON,Grey,SS,1.0,0.0,0,71,11.833333333333334,2.5520459526256287
